name	eu	fj_avg	bc_avg
Siegfried MUREȘAN	EPP	0.926421	0.961806
Siegfried MUREȘAN	GUE-NGL	0.926421	0.961806
Brando BENIFEI	ALDE/ADLE	0.959732	0.979452
Brando BENIFEI	ECR	0.959732	0.979452
Brando BENIFEI	Greens/EFA	0.959732	0.979452
Brando BENIFEI	NI	0.959732	0.979452
Brando BENIFEI	S&D	0.959732	0.979452
Brando BENIFEI	EFDD	0.956522	0.977778
Brando BENIFEI	EPP	0.956522	0.977778
Brando BENIFEI	GUE-NGL	0.956522	0.977778
Roberta METSOLA	ALDE/ADLE	0.929530	0.963478
Roberta METSOLA	ECR	0.929530	0.963478
Roberta METSOLA	Greens/EFA	0.929530	0.963478
Roberta METSOLA	NI	0.929530	0.963478
Roberta METSOLA	S&D	0.929530	0.963478
Roberta METSOLA	EFDD	0.926421	0.961806
Roberta METSOLA	EPP	0.926421	0.961806
Roberta METSOLA	GUE-NGL	0.926421	0.961806
Terry REINTKE	ALDE/ADLE	0.966443	0.982935
Terry REINTKE	ECR	0.966443	0.982935
Terry REINTKE	Greens/EFA	0.966443	0.982935
Terry REINTKE	S&D	0.966443	0.982935
Terry REINTKE	EFDD	0.963211	0.981261
Terry REINTKE	EPP	0.963211	0.981261
Terry REINTKE	GUE-NGL	0.963211	0.981261
Terry REINTKE	NI	0.959866	0.979522
Jeroen LENAERS	ALDE/ADLE	0.953020	0.975945
Jeroen LENAERS	ECR	0.953020	0.975945
Jeroen LENAERS	Greens/EFA	0.953020	0.975945
Jeroen LENAERS	NI	0.953020	0.975945
Jeroen LENAERS	S&D	0.953020	0.975945
Jeroen LENAERS	EFDD	0.949833	0.974271
Jeroen LENAERS	EPP	0.949833	0.974271
Jeroen LENAERS	GUE-NGL	0.949833	0.974271
Antonio LÓPEZ-ISTÚRIZ WHITE	ALDE/ADLE	0.919463	0.958042
Antonio LÓPEZ-ISTÚRIZ WHITE	ECR	0.919463	0.958042
Antonio LÓPEZ-ISTÚRIZ WHITE	Greens/EFA	0.919463	0.958042
Antonio LÓPEZ-ISTÚRIZ WHITE	NI	0.919463	0.958042
Antonio LÓPEZ-ISTÚRIZ WHITE	S&D	0.919463	0.958042
Antonio LÓPEZ-ISTÚRIZ WHITE	EFDD	0.916388	0.956370
Antonio LÓPEZ-ISTÚRIZ WHITE	EPP	0.916388	0.956370
Antonio LÓPEZ-ISTÚRIZ WHITE	GUE-NGL	0.916388	0.956370
Inés AYALA SENDER	ALDE/ADLE	0.969799	0.984668
Inés AYALA SENDER	ECR	0.969799	0.984668
Inés AYALA SENDER	Greens/EFA	0.969799	0.984668
Inés AYALA SENDER	S&D	0.969799	0.984668
Inés AYALA SENDER	EFDD	0.966555	0.982993
Inés AYALA SENDER	EPP	0.966555	0.982993
Inés AYALA SENDER	GUE-NGL	0.966555	0.982993
Inés AYALA SENDER	NI	0.963211	0.981261
Elisabetta GARDINI	ALDE/ADLE	0.922819	0.959860
Elisabetta GARDINI	ECR	0.922819	0.959860
Elisabetta GARDINI	Greens/EFA	0.922819	0.959860
Elisabetta GARDINI	NI	0.922819	0.959860
Elisabetta GARDINI	S&D	0.922819	0.959860
Elisabetta GARDINI	EFDD	0.919732	0.958188
Elisabetta GARDINI	EPP	0.919732	0.958188
Elisabetta GARDINI	GUE-NGL	0.919732	0.958188
Pablo ZALBA BIDEGAIN	ALDE/ADLE	0.973154	0.986395
Pablo ZALBA BIDEGAIN	ECR	0.973154	0.986395
Pablo ZALBA BIDEGAIN	Greens/EFA	0.973154	0.986395
Pablo ZALBA BIDEGAIN	S&D	0.973154	0.986395
Pablo ZALBA BIDEGAIN	EFDD	0.969900	0.984720
Pablo ZALBA BIDEGAIN	EPP	0.969900	0.984720
Pablo ZALBA BIDEGAIN	GUE-NGL	0.969900	0.984720
Pablo ZALBA BIDEGAIN	NI	0.966555	0.982993
Othmar KARAS	ALDE/ADLE	0.969799	0.984668
Othmar KARAS	ECR	0.969799	0.984668
Othmar KARAS	Greens/EFA	0.969799	0.984668
Othmar KARAS	NI	0.969799	0.984668
Othmar KARAS	S&D	0.969799	0.984668
Othmar KARAS	EFDD	0.966555	0.982993
Othmar KARAS	EPP	0.966555	0.982993
Othmar KARAS	GUE-NGL	0.966555	0.982993
Róża Gräfin von THUN UND HOHENSTEIN	ALDE/ADLE	0.966443	0.982935
Róża Gräfin von THUN UND HOHENSTEIN	ECR	0.966443	0.982935
Róża Gräfin von THUN UND HOHENSTEIN	Greens/EFA	0.966443	0.982935
Róża Gräfin von THUN UND HOHENSTEIN	NI	0.966443	0.982935
Róża Gräfin von THUN UND HOHENSTEIN	S&D	0.966443	0.982935
Róża Gräfin von THUN UND HOHENSTEIN	EFDD	0.963211	0.981261
Róża Gräfin von THUN UND HOHENSTEIN	EPP	0.963211	0.981261
Róża Gräfin von THUN UND HOHENSTEIN	GUE-NGL	0.963211	0.981261
Anna Maria CORAZZA BILDT	ALDE/ADLE	0.936242	0.967071
Anna Maria CORAZZA BILDT	ECR	0.936242	0.967071
Anna Maria CORAZZA BILDT	Greens/EFA	0.936242	0.967071
Anna Maria CORAZZA BILDT	NI	0.936242	0.967071
Anna Maria CORAZZA BILDT	S&D	0.936242	0.967071
Anna Maria CORAZZA BILDT	EFDD	0.933110	0.965398
Anna Maria CORAZZA BILDT	EPP	0.933110	0.965398
Anna Maria CORAZZA BILDT	GUE-NGL	0.933110	0.965398
Adina-Ioana VĂLEAN	ALDE/ADLE	0.808725	0.894249
Adina-Ioana VĂLEAN	ECR	0.808725	0.894249
Adina-Ioana VĂLEAN	Greens/EFA	0.808725	0.894249
Adina-Ioana VĂLEAN	NI	0.808725	0.894249
Adina-Ioana VĂLEAN	S&D	0.808725	0.894249
Adina-Ioana VĂLEAN	EFDD	0.806020	0.892593
Adina-Ioana VĂLEAN	EPP	0.806020	0.892593
Adina-Ioana VĂLEAN	GUE-NGL	0.806020	0.892593
Seán KELLY	ALDE/ADLE	0.966443	0.982935
Seán KELLY	ECR	0.966443	0.982935
Seán KELLY	Greens/EFA	0.966443	0.982935
Seán KELLY	S&D	0.966443	0.982935
Seán KELLY	EFDD	0.963211	0.981261
Seán KELLY	EPP	0.963211	0.981261
Seán KELLY	GUE-NGL	0.963211	0.981261
Seán KELLY	NI	0.959866	0.979522
Antonio TAJANI	ALDE/ADLE	0.963087	0.981197
Antonio TAJANI	ECR	0.963087	0.981197
Antonio TAJANI	Greens/EFA	0.963087	0.981197
Antonio TAJANI	NI	0.963087	0.981197
Antonio TAJANI	S&D	0.963087	0.981197
Antonio TAJANI	EFDD	0.959866	0.979522
Antonio TAJANI	EPP	0.959866	0.979522
Antonio TAJANI	GUE-NGL	0.959866	0.979522
Elisabeth KÖSTINGER	ALDE/ADLE	0.929530	0.963478
Elisabeth KÖSTINGER	ECR	0.929530	0.963478
Elisabeth KÖSTINGER	Greens/EFA	0.929530	0.963478
Elisabeth KÖSTINGER	NI	0.929530	0.963478
Elisabeth KÖSTINGER	S&D	0.929530	0.963478
Elisabeth KÖSTINGER	EFDD	0.926421	0.961806
Elisabeth KÖSTINGER	EPP	0.926421	0.961806
Elisabeth KÖSTINGER	GUE-NGL	0.926421	0.961806
Jacek SARYUSZ-WOLSKI	ALDE/ADLE	0.959732	0.979452
Jacek SARYUSZ-WOLSKI	ECR	0.959732	0.979452
Jacek SARYUSZ-WOLSKI	Greens/EFA	0.959732	0.979452
Jacek SARYUSZ-WOLSKI	NI	0.959732	0.979452
Jacek SARYUSZ-WOLSKI	S&D	0.959732	0.979452
Jacek SARYUSZ-WOLSKI	EFDD	0.956522	0.977778
Jacek SARYUSZ-WOLSKI	EPP	0.956522	0.977778
Jacek SARYUSZ-WOLSKI	GUE-NGL	0.956522	0.977778
Adam SZEJNFELD	ALDE/ADLE	0.872483	0.931900
Adam SZEJNFELD	ECR	0.872483	0.931900
Adam SZEJNFELD	Greens/EFA	0.872483	0.931900
Adam SZEJNFELD	NI	0.872483	0.931900
Adam SZEJNFELD	S&D	0.872483	0.931900
Adam SZEJNFELD	EFDD	0.869565	0.930233
Adam SZEJNFELD	EPP	0.869565	0.930233
Adam SZEJNFELD	GUE-NGL	0.869565	0.930233
Milan ZVER	ALDE/ADLE	0.895973	0.945133
Milan ZVER	ECR	0.895973	0.945133
Milan ZVER	Greens/EFA	0.895973	0.945133
Milan ZVER	NI	0.895973	0.945133
Milan ZVER	S&D	0.895973	0.945133
Milan ZVER	EFDD	0.892977	0.943463
Milan ZVER	EPP	0.892977	0.943463
Milan ZVER	GUE-NGL	0.892977	0.943463
Roberts ZĪLE	ALDE/ADLE	0.966443	0.982935
Roberts ZĪLE	ECR	0.966443	0.982935
Roberts ZĪLE	Greens/EFA	0.966443	0.982935
Roberts ZĪLE	NI	0.966443	0.982935
Roberts ZĪLE	S&D	0.966443	0.982935
Roberts ZĪLE	EFDD	0.963211	0.981261
Roberts ZĪLE	EPP	0.963211	0.981261
Roberts ZĪLE	GUE-NGL	0.963211	0.981261
Henna VIRKKUNEN	ALDE/ADLE	0.936242	0.967071
Henna VIRKKUNEN	ECR	0.936242	0.967071
Henna VIRKKUNEN	Greens/EFA	0.936242	0.967071
Henna VIRKKUNEN	NI	0.936242	0.967071
Henna VIRKKUNEN	S&D	0.936242	0.967071
Henna VIRKKUNEN	EFDD	0.933110	0.965398
Henna VIRKKUNEN	EPP	0.933110	0.965398
Henna VIRKKUNEN	GUE-NGL	0.933110	0.965398
Sandra KALNIETE	ALDE/ADLE	0.956376	0.977702
Sandra KALNIETE	ECR	0.956376	0.977702
Sandra KALNIETE	Greens/EFA	0.956376	0.977702
Sandra KALNIETE	NI	0.956376	0.977702
Sandra KALNIETE	S&D	0.956376	0.977702
Sandra KALNIETE	EFDD	0.953177	0.976027
Sandra KALNIETE	EPP	0.953177	0.976027
Sandra KALNIETE	GUE-NGL	0.953177	0.976027
Annie SCHREIJER-PIERIK	ALDE/ADLE	0.906040	0.950704
Annie SCHREIJER-PIERIK	ECR	0.906040	0.950704
Annie SCHREIJER-PIERIK	Greens/EFA	0.906040	0.950704
Annie SCHREIJER-PIERIK	NI	0.906040	0.950704
Annie SCHREIJER-PIERIK	S&D	0.906040	0.950704
Annie SCHREIJER-PIERIK	EFDD	0.903010	0.949033
Annie SCHREIJER-PIERIK	EPP	0.903010	0.949033
Annie SCHREIJER-PIERIK	GUE-NGL	0.903010	0.949033
Lars ADAKTUSSON	ALDE/ADLE	0.959732	0.979452
Lars ADAKTUSSON	ECR	0.959732	0.979452
Lars ADAKTUSSON	Greens/EFA	0.959732	0.979452
Lars ADAKTUSSON	NI	0.959732	0.979452
Lars ADAKTUSSON	S&D	0.959732	0.979452
Lars ADAKTUSSON	EFDD	0.956522	0.977778
Lars ADAKTUSSON	EPP	0.956522	0.977778
Lars ADAKTUSSON	GUE-NGL	0.956522	0.977778
Reinhard BÜTIKOFER	ALDE/ADLE	0.973154	0.986395
Reinhard BÜTIKOFER	ECR	0.973154	0.986395
Reinhard BÜTIKOFER	Greens/EFA	0.973154	0.986395
Reinhard BÜTIKOFER	NI	0.973154	0.986395
Reinhard BÜTIKOFER	S&D	0.973154	0.986395
Reinhard BÜTIKOFER	EFDD	0.969900	0.984720
Reinhard BÜTIKOFER	EPP	0.969900	0.984720
Reinhard BÜTIKOFER	GUE-NGL	0.969900	0.984720
Zbigniew KUŹMIUK	ALDE/ADLE	0.838926	0.912409
Zbigniew KUŹMIUK	ECR	0.838926	0.912409
Zbigniew KUŹMIUK	Greens/EFA	0.838926	0.912409
Zbigniew KUŹMIUK	NI	0.838926	0.912409
Zbigniew KUŹMIUK	S&D	0.838926	0.912409
Zbigniew KUŹMIUK	EFDD	0.836120	0.910747
Zbigniew KUŹMIUK	EPP	0.836120	0.910747
Zbigniew KUŹMIUK	GUE-NGL	0.836120	0.910747
Pervenche BERÈS	ALDE/ADLE	0.963087	0.981197
Pervenche BERÈS	ECR	0.963087	0.981197
Pervenche BERÈS	Greens/EFA	0.963087	0.981197
Pervenche BERÈS	S&D	0.963087	0.981197
Pervenche BERÈS	EFDD	0.959866	0.979522
Pervenche BERÈS	EPP	0.959866	0.979522
Pervenche BERÈS	GUE-NGL	0.959866	0.979522
Pervenche BERÈS	NI	0.956522	0.977778
Zdzisław KRASNODĘBSKI	ALDE/ADLE	0.949664	0.974182
Zdzisław KRASNODĘBSKI	ECR	0.949664	0.974182
Zdzisław KRASNODĘBSKI	Greens/EFA	0.949664	0.974182
Zdzisław KRASNODĘBSKI	NI	0.949664	0.974182
Zdzisław KRASNODĘBSKI	S&D	0.949664	0.974182
Zdzisław KRASNODĘBSKI	EFDD	0.946488	0.972509
Zdzisław KRASNODĘBSKI	EPP	0.946488	0.972509
Zdzisław KRASNODĘBSKI	GUE-NGL	0.946488	0.972509
Ivan ŠTEFANEC	ALDE/ADLE	0.979866	0.989831
Ivan ŠTEFANEC	ECR	0.979866	0.989831
Ivan ŠTEFANEC	Greens/EFA	0.979866	0.989831
Ivan ŠTEFANEC	S&D	0.979866	0.989831
Ivan ŠTEFANEC	EFDD	0.976589	0.988156
Ivan ŠTEFANEC	EPP	0.976589	0.988156
Ivan ŠTEFANEC	GUE-NGL	0.976589	0.988156
Ivan ŠTEFANEC	NI	0.973244	0.986441
Maria SPYRAKI	ALDE/ADLE	0.892617	0.943262
Maria SPYRAKI	ECR	0.892617	0.943262
Maria SPYRAKI	Greens/EFA	0.892617	0.943262
Maria SPYRAKI	NI	0.892617	0.943262
Maria SPYRAKI	S&D	0.892617	0.943262
Maria SPYRAKI	EFDD	0.889632	0.941593
Maria SPYRAKI	EPP	0.889632	0.941593
Maria SPYRAKI	GUE-NGL	0.889632	0.941593
Gunnar HÖKMARK	ALDE/ADLE	0.936242	0.967071
Gunnar HÖKMARK	ECR	0.936242	0.967071
Gunnar HÖKMARK	Greens/EFA	0.936242	0.967071
Gunnar HÖKMARK	NI	0.936242	0.967071
Gunnar HÖKMARK	S&D	0.936242	0.967071
Gunnar HÖKMARK	EFDD	0.933110	0.965398
Gunnar HÖKMARK	EPP	0.933110	0.965398
Gunnar HÖKMARK	GUE-NGL	0.933110	0.965398
Krišjānis KARIŅŠ	ALDE/ADLE	0.936242	0.967071
Krišjānis KARIŅŠ	ECR	0.936242	0.967071
Krišjānis KARIŅŠ	Greens/EFA	0.936242	0.967071
Krišjānis KARIŅŠ	NI	0.936242	0.967071
Krišjānis KARIŅŠ	S&D	0.936242	0.967071
Krišjānis KARIŅŠ	EFDD	0.933110	0.965398
Krišjānis KARIŅŠ	EPP	0.933110	0.965398
Krišjānis KARIŅŠ	GUE-NGL	0.933110	0.965398
Rebecca HARMS	ALDE/ADLE	0.969799	0.984668
Rebecca HARMS	ECR	0.969799	0.984668
Rebecca HARMS	Greens/EFA	0.969799	0.984668
Rebecca HARMS	NI	0.969799	0.984668
Rebecca HARMS	S&D	0.969799	0.984668
Rebecca HARMS	EFDD	0.966555	0.982993
Rebecca HARMS	EPP	0.966555	0.982993
Rebecca HARMS	GUE-NGL	0.966555	0.982993
Kashetu KYENGE	ALDE/ADLE	0.963087	0.981197
Kashetu KYENGE	Greens/EFA	0.963087	0.981197
Kashetu KYENGE	NI	0.963087	0.981197
Kashetu KYENGE	S&D	0.963087	0.981197
Kashetu KYENGE	EFDD	0.959866	0.979522
Kashetu KYENGE	EPP	0.959866	0.979522
Kashetu KYENGE	GUE-NGL	0.959866	0.979522
Kashetu KYENGE	ECR	0.956522	0.977778
Massimo PAOLUCCI	ALDE/ADLE	0.902685	0.948854
Massimo PAOLUCCI	ECR	0.902685	0.948854
Massimo PAOLUCCI	Greens/EFA	0.902685	0.948854
Massimo PAOLUCCI	NI	0.902685	0.948854
Massimo PAOLUCCI	S&D	0.902685	0.948854
Massimo PAOLUCCI	EFDD	0.899666	0.947183
Massimo PAOLUCCI	EPP	0.899666	0.947183
Massimo PAOLUCCI	GUE-NGL	0.899666	0.947183
Patrizia TOIA	ALDE/ADLE	0.963087	0.981197
Patrizia TOIA	ECR	0.963087	0.981197
Patrizia TOIA	Greens/EFA	0.963087	0.981197
Patrizia TOIA	NI	0.963087	0.981197
Patrizia TOIA	S&D	0.963087	0.981197
Patrizia TOIA	EFDD	0.959866	0.979522
Patrizia TOIA	EPP	0.959866	0.979522
Patrizia TOIA	GUE-NGL	0.959866	0.979522
Elly SCHLEIN	ALDE/ADLE	0.989933	0.994941
Elly SCHLEIN	Greens/EFA	0.989933	0.994941
Elly SCHLEIN	S&D	0.989933	0.994941
Elly SCHLEIN	EFDD	0.986622	0.993266
Elly SCHLEIN	EPP	0.986622	0.993266
Elly SCHLEIN	GUE-NGL	0.986622	0.993266
Elly SCHLEIN	ECR	0.983278	0.991568
Elly SCHLEIN	NI	0.983278	0.991568
Renata BRIANO	ALDE/ADLE	0.899329	0.946996
Renata BRIANO	ECR	0.899329	0.946996
Renata BRIANO	Greens/EFA	0.899329	0.946996
Renata BRIANO	NI	0.899329	0.946996
Renata BRIANO	S&D	0.899329	0.946996
Renata BRIANO	EFDD	0.896321	0.945326
Renata BRIANO	EPP	0.896321	0.945326
Renata BRIANO	GUE-NGL	0.896321	0.945326
Nicola CAPUTO	ALDE/ADLE	0.969799	0.984668
Nicola CAPUTO	Greens/EFA	0.969799	0.984668
Nicola CAPUTO	NI	0.969799	0.984668
Nicola CAPUTO	S&D	0.969799	0.984668
Nicola CAPUTO	EFDD	0.966555	0.982993
Nicola CAPUTO	EPP	0.966555	0.982993
Nicola CAPUTO	GUE-NGL	0.966555	0.982993
Nicola CAPUTO	ECR	0.963211	0.981261
Caterina CHINNICI	ALDE/ADLE	0.922819	0.959860
Caterina CHINNICI	ECR	0.922819	0.959860
Caterina CHINNICI	Greens/EFA	0.922819	0.959860
Caterina CHINNICI	NI	0.922819	0.959860
Caterina CHINNICI	S&D	0.922819	0.959860
Caterina CHINNICI	EFDD	0.919732	0.958188
Caterina CHINNICI	EPP	0.919732	0.958188
Caterina CHINNICI	GUE-NGL	0.919732	0.958188
Isabella DE MONTE	ALDE/ADLE	0.909396	0.952548
Isabella DE MONTE	ECR	0.909396	0.952548
Isabella DE MONTE	Greens/EFA	0.909396	0.952548
Isabella DE MONTE	NI	0.909396	0.952548
Isabella DE MONTE	S&D	0.909396	0.952548
Isabella DE MONTE	EFDD	0.906355	0.950877
Isabella DE MONTE	EPP	0.906355	0.950877
Isabella DE MONTE	GUE-NGL	0.906355	0.950877
Birgit SIPPEL	ALDE/ADLE	0.953020	0.975945
Birgit SIPPEL	ECR	0.953020	0.975945
Birgit SIPPEL	Greens/EFA	0.953020	0.975945
Birgit SIPPEL	NI	0.953020	0.975945
Birgit SIPPEL	S&D	0.953020	0.975945
Birgit SIPPEL	EFDD	0.949833	0.974271
Birgit SIPPEL	EPP	0.949833	0.974271
Birgit SIPPEL	GUE-NGL	0.949833	0.974271
Clara Eugenia AGUILERA GARCÍA	ALDE/ADLE	0.956376	0.977702
Clara Eugenia AGUILERA GARCÍA	Greens/EFA	0.956376	0.977702
Clara Eugenia AGUILERA GARCÍA	NI	0.956376	0.977702
Clara Eugenia AGUILERA GARCÍA	S&D	0.956376	0.977702
Clara Eugenia AGUILERA GARCÍA	EFDD	0.953177	0.976027
Clara Eugenia AGUILERA GARCÍA	EPP	0.953177	0.976027
Clara Eugenia AGUILERA GARCÍA	GUE-NGL	0.953177	0.976027
Clara Eugenia AGUILERA GARCÍA	ECR	0.949833	0.974271
David-Maria SASSOLI	ALDE/ADLE	0.895973	0.945133
David-Maria SASSOLI	ECR	0.895973	0.945133
David-Maria SASSOLI	Greens/EFA	0.895973	0.945133
David-Maria SASSOLI	NI	0.895973	0.945133
David-Maria SASSOLI	S&D	0.895973	0.945133
David-Maria SASSOLI	EFDD	0.892977	0.943463
David-Maria SASSOLI	EPP	0.892977	0.943463
David-Maria SASSOLI	GUE-NGL	0.892977	0.943463
Mario BORGHEZIO	ALDE/ADLE	0.892617	0.943262
Mario BORGHEZIO	ECR	0.892617	0.943262
Mario BORGHEZIO	Greens/EFA	0.892617	0.943262
Mario BORGHEZIO	NI	0.892617	0.943262
Mario BORGHEZIO	S&D	0.892617	0.943262
Mario BORGHEZIO	EFDD	0.889632	0.941593
Mario BORGHEZIO	EPP	0.889632	0.941593
Mario BORGHEZIO	GUE-NGL	0.889632	0.941593
Daniele VIOTTI	ALDE/ADLE	0.979866	0.989831
Daniele VIOTTI	Greens/EFA	0.979866	0.989831
Daniele VIOTTI	NI	0.979866	0.989831
Daniele VIOTTI	S&D	0.979866	0.989831
Daniele VIOTTI	EFDD	0.976589	0.988156
Daniele VIOTTI	EPP	0.976589	0.988156
Daniele VIOTTI	GUE-NGL	0.976589	0.988156
Daniele VIOTTI	ECR	0.973244	0.986441
Nicola DANTI	ALDE/ADLE	0.902685	0.948854
Nicola DANTI	ECR	0.902685	0.948854
Nicola DANTI	Greens/EFA	0.902685	0.948854
Nicola DANTI	NI	0.902685	0.948854
Nicola DANTI	S&D	0.902685	0.948854
Nicola DANTI	EFDD	0.899666	0.947183
Nicola DANTI	EPP	0.899666	0.947183
Nicola DANTI	GUE-NGL	0.899666	0.947183
Roberto GUALTIERI	ALDE/ADLE	0.926174	0.961672
Roberto GUALTIERI	ECR	0.926174	0.961672
Roberto GUALTIERI	Greens/EFA	0.926174	0.961672
Roberto GUALTIERI	NI	0.926174	0.961672
Roberto GUALTIERI	S&D	0.926174	0.961672
Roberto GUALTIERI	EFDD	0.923077	0.960000
Roberto GUALTIERI	EPP	0.923077	0.960000
Roberto GUALTIERI	GUE-NGL	0.923077	0.960000
Paolo DE CASTRO	ALDE/ADLE	0.932886	0.965278
Paolo DE CASTRO	ECR	0.932886	0.965278
Paolo DE CASTRO	Greens/EFA	0.932886	0.965278
Paolo DE CASTRO	NI	0.932886	0.965278
Paolo DE CASTRO	S&D	0.932886	0.965278
Paolo DE CASTRO	EFDD	0.929766	0.963605
Paolo DE CASTRO	EPP	0.929766	0.963605
Paolo DE CASTRO	GUE-NGL	0.929766	0.963605
Flavio ZANONATO	ALDE/ADLE	0.906040	0.950704
Flavio ZANONATO	ECR	0.906040	0.950704
Flavio ZANONATO	Greens/EFA	0.906040	0.950704
Flavio ZANONATO	NI	0.906040	0.950704
Flavio ZANONATO	S&D	0.906040	0.950704
Flavio ZANONATO	EFDD	0.903010	0.949033
Flavio ZANONATO	EPP	0.903010	0.949033
Flavio ZANONATO	GUE-NGL	0.903010	0.949033
Eric ANDRIEU	ALDE/ADLE	0.949664	0.974182
Eric ANDRIEU	ECR	0.949664	0.974182
Eric ANDRIEU	Greens/EFA	0.949664	0.974182
Eric ANDRIEU	NI	0.949664	0.974182
Eric ANDRIEU	S&D	0.949664	0.974182
Eric ANDRIEU	EFDD	0.946488	0.972509
Eric ANDRIEU	EPP	0.946488	0.972509
Eric ANDRIEU	GUE-NGL	0.946488	0.972509
Jonás FERNÁNDEZ	ALDE/ADLE	0.979866	0.989831
Jonás FERNÁNDEZ	ECR	0.979866	0.989831
Jonás FERNÁNDEZ	Greens/EFA	0.979866	0.989831
Jonás FERNÁNDEZ	S&D	0.979866	0.989831
Jonás FERNÁNDEZ	EFDD	0.976589	0.988156
Jonás FERNÁNDEZ	EPP	0.976589	0.988156
Jonás FERNÁNDEZ	GUE-NGL	0.976589	0.988156
Jonás FERNÁNDEZ	NI	0.973244	0.986441
Sergio GUTIÉRREZ PRIETO	ALDE/ADLE	0.912752	0.954386
Sergio GUTIÉRREZ PRIETO	ECR	0.912752	0.954386
Sergio GUTIÉRREZ PRIETO	Greens/EFA	0.912752	0.954386
Sergio GUTIÉRREZ PRIETO	NI	0.912752	0.954386
Sergio GUTIÉRREZ PRIETO	S&D	0.912752	0.954386
Sergio GUTIÉRREZ PRIETO	EFDD	0.909699	0.952715
Sergio GUTIÉRREZ PRIETO	EPP	0.909699	0.952715
Sergio GUTIÉRREZ PRIETO	GUE-NGL	0.909699	0.952715
Virginie ROZIÈRE	ALDE/ADLE	0.926174	0.961672
Virginie ROZIÈRE	ECR	0.926174	0.961672
Virginie ROZIÈRE	Greens/EFA	0.926174	0.961672
Virginie ROZIÈRE	NI	0.926174	0.961672
Virginie ROZIÈRE	S&D	0.926174	0.961672
Virginie ROZIÈRE	EFDD	0.923077	0.960000
Virginie ROZIÈRE	EPP	0.923077	0.960000
Virginie ROZIÈRE	GUE-NGL	0.923077	0.960000
Liisa JAAKONSAARI	ALDE/ADLE	0.959732	0.979452
Liisa JAAKONSAARI	ECR	0.959732	0.979452
Liisa JAAKONSAARI	Greens/EFA	0.959732	0.979452
Liisa JAAKONSAARI	NI	0.959732	0.979452
Liisa JAAKONSAARI	S&D	0.959732	0.979452
Liisa JAAKONSAARI	EFDD	0.956522	0.977778
Liisa JAAKONSAARI	EPP	0.956522	0.977778
Liisa JAAKONSAARI	GUE-NGL	0.956522	0.977778
Viviane REDING	ALDE/ADLE	0.986577	0.993243
Viviane REDING	ECR	0.986577	0.993243
Viviane REDING	Greens/EFA	0.986577	0.993243
Viviane REDING	S&D	0.986577	0.993243
Viviane REDING	EFDD	0.983278	0.991568
Viviane REDING	EPP	0.983278	0.991568
Viviane REDING	GUE-NGL	0.983278	0.991568
Viviane REDING	NI	0.979933	0.989865
Thomas HÄNDEL	ALDE/ADLE	0.963087	0.981197
Thomas HÄNDEL	ECR	0.963087	0.981197
Thomas HÄNDEL	Greens/EFA	0.963087	0.981197
Thomas HÄNDEL	S&D	0.963087	0.981197
Thomas HÄNDEL	EFDD	0.959866	0.979522
Thomas HÄNDEL	EPP	0.959866	0.979522
Thomas HÄNDEL	GUE-NGL	0.959866	0.979522
Thomas HÄNDEL	NI	0.956522	0.977778
Gilles PARGNEAUX	ALDE/ADLE	0.932886	0.965278
Gilles PARGNEAUX	ECR	0.932886	0.965278
Gilles PARGNEAUX	Greens/EFA	0.932886	0.965278
Gilles PARGNEAUX	NI	0.932886	0.965278
Gilles PARGNEAUX	S&D	0.932886	0.965278
Gilles PARGNEAUX	EFDD	0.929766	0.963605
Gilles PARGNEAUX	EPP	0.929766	0.963605
Gilles PARGNEAUX	GUE-NGL	0.929766	0.963605
Edouard MARTIN	ALDE/ADLE	0.953020	0.975945
Edouard MARTIN	ECR	0.953020	0.975945
Edouard MARTIN	Greens/EFA	0.953020	0.975945
Edouard MARTIN	NI	0.953020	0.975945
Edouard MARTIN	S&D	0.953020	0.975945
Edouard MARTIN	EFDD	0.949833	0.974271
Edouard MARTIN	EPP	0.949833	0.974271
Edouard MARTIN	GUE-NGL	0.949833	0.974271
Sylvie GUILLAUME	ALDE/ADLE	0.963087	0.981197
Sylvie GUILLAUME	ECR	0.963087	0.981197
Sylvie GUILLAUME	Greens/EFA	0.963087	0.981197
Sylvie GUILLAUME	NI	0.963087	0.981197
Sylvie GUILLAUME	S&D	0.963087	0.981197
Sylvie GUILLAUME	EFDD	0.959866	0.979522
Sylvie GUILLAUME	EPP	0.959866	0.979522
Sylvie GUILLAUME	GUE-NGL	0.959866	0.979522
Alain LAMASSOURE	ALDE/ADLE	0.939597	0.968858
Alain LAMASSOURE	ECR	0.939597	0.968858
Alain LAMASSOURE	Greens/EFA	0.939597	0.968858
Alain LAMASSOURE	NI	0.939597	0.968858
Alain LAMASSOURE	S&D	0.939597	0.968858
Alain LAMASSOURE	EFDD	0.936455	0.967185
Alain LAMASSOURE	EPP	0.936455	0.967185
Alain LAMASSOURE	GUE-NGL	0.936455	0.967185
Yannick JADOT	ALDE/ADLE	0.973154	0.986395
Yannick JADOT	ECR	0.973154	0.986395
Yannick JADOT	Greens/EFA	0.973154	0.986395
Yannick JADOT	S&D	0.973154	0.986395
Yannick JADOT	EFDD	0.969900	0.984720
Yannick JADOT	EPP	0.969900	0.984720
Yannick JADOT	GUE-NGL	0.969900	0.984720
